GeneID_curateA,GeneID_curateB,combined_score,phys_score
ENSRNOG00000010258,NA,999,998
ENSRNOG00000010260,ENSRNOG00000019779,935,831
ENSRNOG00000010263,ENSRNOG00000011077,984,955
ENSRNOG00000010263,ENSRNOG00000018297,965,879
ENSRNOG00000010263,ENSRNOG00000050071,827,763
ENSRNOG00000010265,ENSRNOG00000030763,998,992
ENSRNOG00000010266,ENSRNOG00000000137,996,979
ENSRNOG00000010267,ENSRNOG00000002054,739,720
ENSRNOG00000010267,ENSRNOG00000004425,778,720
ENSRNOG00000010267,ENSRNOG00000004814,740,720
ENSRNOG00000010267,ENSRNOG00000009197,726,720
ENSRNOG00000010267,ENSRNOG00000009281,722,720
ENSRNOG00000010267,ENSRNOG00000010258,720,720
ENSRNOG00000010267,ENSRNOG00000010885,747,720
ENSRNOG00000010267,ENSRNOG00000011113,720,720
ENSRNOG00000010267,ENSRNOG00000015292,760,720
ENSRNOG00000010267,ENSRNOG00000017495,748,720
ENSRNOG00000010267,ENSRNOG00000025832,747,720
ENSRNOG00000010267,ENSRNOG00000027142,722,720
ENSRNOG00000010267,ENSRNOG00000027654,760,720
ENSRNOG00000010267,ENSRNOG00000058914,773,720
ENSRNOG00000010267,ENSRNOG00000066151,773,720
ENSRNOG00000010267,NA,756,720
ENSRNOG00000010270,ENSRNOG00000001303,721,720
ENSRNOG00000010270,ENSRNOG00000004072,789,720
ENSRNOG00000010270,ENSRNOG00000004177,869,720
ENSRNOG00000010270,ENSRNOG00000004781,907,900
ENSRNOG00000010270,ENSRNOG00000007518,721,720
ENSRNOG00000010270,ENSRNOG00000008534,726,720
ENSRNOG00000010270,ENSRNOG00000008673,903,900
ENSRNOG00000010270,ENSRNOG00000009149,782,720
ENSRNOG00000010270,ENSRNOG00000011852,883,720
ENSRNOG00000010270,ENSRNOG00000011987,729,720
ENSRNOG00000010270,ENSRNOG00000013177,731,720
ENSRNOG00000010270,ENSRNOG00000013536,750,720
ENSRNOG00000010270,ENSRNOG00000014289,902,900
ENSRNOG00000010270,ENSRNOG00000016166,728,722
ENSRNOG00000010270,ENSRNOG00000016576,720,720
ENSRNOG00000010270,ENSRNOG00000017786,805,720
ENSRNOG00000010270,ENSRNOG00000018478,976,804
ENSRNOG00000010270,ENSRNOG00000048430,770,720
ENSRNOG00000010270,ENSRNOG00000053780,720,720
ENSRNOG00000010270,ENSRNOG00000061928,746,720
ENSRNOG00000010270,NA,786,720
ENSRNOG00000010274,ENSRNOG00000004968,987,936
ENSRNOG00000010274,ENSRNOG00000008932,985,926
ENSRNOG00000010274,ENSRNOG00000009598,985,908
ENSRNOG00000010274,ENSRNOG00000012051,999,993
ENSRNOG00000010274,ENSRNOG00000022325,999,997
ENSRNOG00000010274,ENSRNOG00000038572,999,984
ENSRNOG00000010274,ENSRNOG00000055300,999,992
ENSRNOG00000010277,ENSRNOG00000005061,959,720
ENSRNOG00000010277,ENSRNOG00000005130,992,720
ENSRNOG00000010277,ENSRNOG00000005587,967,720
ENSRNOG00000010277,ENSRNOG00000006364,966,817
ENSRNOG00000010277,ENSRNOG00000010277,999,999
ENSRNOG00000010277,ENSRNOG00000015020,990,912
ENSRNOG00000010277,ENSRNOG00000015029,875,720
ENSRNOG00000010277,ENSRNOG00000017481,963,720
ENSRNOG00000010277,ENSRNOG00000019485,787,720
ENSRNOG00000010277,NA,997,982
ENSRNOG00000010278,ENSRNOG00000011973,952,777
ENSRNOG00000010278,ENSRNOG00000012131,968,864
ENSRNOG00000010278,ENSRNOG00000013963,995,970
ENSRNOG00000010278,ENSRNOG00000017348,991,915
ENSRNOG00000010278,ENSRNOG00000018669,989,879
ENSRNOG00000010278,ENSRNOG00000020811,999,999
ENSRNOG00000010278,ENSRNOG00000026786,976,891
ENSRNOG00000010278,ENSRNOG00000031312,945,827
ENSRNOG00000010283,ENSRNOG00000001527,999,999
ENSRNOG00000010283,ENSRNOG00000002599,979,776
ENSRNOG00000010283,ENSRNOG00000038835,999,999
ENSRNOG00000010283,ENSRNOG00000054129,923,838
ENSRNOG00000010286,ENSRNOG00000020935,997,961
ENSRNOG00000010286,ENSRNOG00000067065,984,913
ENSRNOG00000010298,ENSRNOG00000001407,765,702
ENSRNOG00000010298,ENSRNOG00000013397,897,763
ENSRNOG00000010298,ENSRNOG00000021318,938,878
ENSRNOG00000010299,ENSRNOG00000001353,825,720
ENSRNOG00000010299,ENSRNOG00000001415,935,774
ENSRNOG00000010299,ENSRNOG00000002001,990,964
ENSRNOG00000010299,ENSRNOG00000002051,963,849
ENSRNOG00000010299,ENSRNOG00000002599,884,800
ENSRNOG00000010299,ENSRNOG00000004291,975,817
ENSRNOG00000010299,ENSRNOG00000004332,970,824
ENSRNOG00000010299,ENSRNOG00000004458,984,919
ENSRNOG00000010299,ENSRNOG00000005411,745,720
ENSRNOG00000010299,ENSRNOG00000006357,934,826
ENSRNOG00000010299,ENSRNOG00000006802,724,720
ENSRNOG00000010299,ENSRNOG00000008316,761,720
ENSRNOG00000010299,ENSRNOG00000008444,849,800
ENSRNOG00000010299,ENSRNOG00000008786,973,870
ENSRNOG00000010299,ENSRNOG00000009236,900,795
ENSRNOG00000010299,ENSRNOG00000009653,940,845
ENSRNOG00000010299,ENSRNOG00000010299,973,963
ENSRNOG00000010299,ENSRNOG00000010733,747,720
ENSRNOG00000010299,ENSRNOG00000011624,721,720
ENSRNOG00000010299,ENSRNOG00000012215,720,720
ENSRNOG00000010299,ENSRNOG00000013689,731,720
ENSRNOG00000010299,ENSRNOG00000014139,776,720
ENSRNOG00000010299,ENSRNOG00000014148,760,720
ENSRNOG00000010299,ENSRNOG00000014155,835,733
ENSRNOG00000010299,ENSRNOG00000014454,950,779
ENSRNOG00000010299,ENSRNOG00000014635,878,751
ENSRNOG00000010299,ENSRNOG00000014997,743,720
ENSRNOG00000010299,ENSRNOG00000015753,993,935
ENSRNOG00000010299,ENSRNOG00000018317,948,863
ENSRNOG00000010299,ENSRNOG00000018322,946,846
ENSRNOG00000010299,ENSRNOG00000019282,802,732
ENSRNOG00000010299,ENSRNOG00000019455,822,747
ENSRNOG00000010299,ENSRNOG00000021222,720,720
ENSRNOG00000010299,ENSRNOG00000021249,722,720
ENSRNOG00000010299,ENSRNOG00000022938,787,720
ENSRNOG00000010299,ENSRNOG00000023446,725,720
ENSRNOG00000010299,ENSRNOG00000026114,736,720
ENSRNOG00000010299,ENSRNOG00000026243,962,843
ENSRNOG00000010299,ENSRNOG00000028930,917,774
ENSRNOG00000010299,ENSRNOG00000032473,741,720
ENSRNOG00000010299,ENSRNOG00000033912,968,849
ENSRNOG00000010299,ENSRNOG00000036696,947,826
ENSRNOG00000010299,ENSRNOG00000053814,824,720
ENSRNOG00000010299,ENSRNOG00000059224,857,800
ENSRNOG00000010299,ENSRNOG00000070034,900,746
ENSRNOG00000010299,NA,811,720
ENSRNOG00000010301,ENSRNOG00000001738,917,783
ENSRNOG00000010301,ENSRNOG00000012582,860,737
ENSRNOG00000010301,ENSRNOG00000017158,876,730
ENSRNOG00000010301,ENSRNOG00000018033,840,710
ENSRNOG00000010303,ENSRNOG00000042137,923,900
ENSRNOG00000010309,ENSRNOG00000001597,918,907
ENSRNOG00000010309,ENSRNOG00000005087,944,900
ENSRNOG00000010309,ENSRNOG00000009103,869,742
ENSRNOG00000010309,ENSRNOG00000010735,999,999
ENSRNOG00000010309,ENSRNOG00000012702,999,997
ENSRNOG00000010309,ENSRNOG00000014520,732,720
ENSRNOG00000010311,ENSRNOG00000001191,720,720
ENSRNOG00000010311,ENSRNOG00000003388,722,720
ENSRNOG00000010311,ENSRNOG00000005540,720,720
ENSRNOG00000010311,ENSRNOG00000007859,725,720
ENSRNOG00000010311,ENSRNOG00000008577,720,720
ENSRNOG00000010311,ENSRNOG00000012140,728,720
ENSRNOG00000010311,ENSRNOG00000014139,721,720
ENSRNOG00000010311,ENSRNOG00000014584,723,720
ENSRNOG00000010311,ENSRNOG00000029826,726,720
ENSRNOG00000010320,ENSRNOG00000003895,970,954
ENSRNOG00000010320,ENSRNOG00000006877,936,900
ENSRNOG00000010320,ENSRNOG00000014917,980,842
ENSRNOG00000010320,ENSRNOG00000017525,999,993
ENSRNOG00000010320,ENSRNOG00000038597,888,750
ENSRNOG00000010320,NA,932,900
ENSRNOG00000010331,ENSRNOG00000001414,808,720
ENSRNOG00000010331,ENSRNOG00000002417,773,720
ENSRNOG00000010331,ENSRNOG00000007372,935,786
ENSRNOG00000010331,ENSRNOG00000009855,753,720
ENSRNOG00000010331,ENSRNOG00000010516,898,760
ENSRNOG00000010331,ENSRNOG00000017469,903,804
ENSRNOG00000010331,ENSRNOG00000019018,806,727
ENSRNOG00000010331,ENSRNOG00000033540,958,904
ENSRNOG00000010331,ENSRNOG00000068378,746,720
ENSRNOG00000010331,ENSRNOG00000068634,836,720
ENSRNOG00000010331,NA,949,720
ENSRNOG00000010344,ENSRNOG00000010344,902,900
ENSRNOG00000010349,ENSRNOG00000024119,999,999
ENSRNOG00000010349,NA,979,709
ENSRNOG00000010358,ENSRNOG00000001849,812,749
ENSRNOG00000010359,ENSRNOG00000000485,880,720
ENSRNOG00000010359,ENSRNOG00000016551,949,770
ENSRNOG00000010359,ENSRNOG00000018770,957,802
ENSRNOG00000010359,ENSRNOG00000020876,858,752
ENSRNOG00000010359,ENSRNOG00000067693,987,930
ENSRNOG00000010359,NA,997,856
ENSRNOG00000010363,ENSRNOG00000000804,911,799
ENSRNOG00000010363,ENSRNOG00000000926,958,898
ENSRNOG00000010363,ENSRNOG00000001842,985,931
ENSRNOG00000010363,ENSRNOG00000002178,964,808
ENSRNOG00000010363,ENSRNOG00000002569,970,919
ENSRNOG00000010363,ENSRNOG00000003797,975,919
ENSRNOG00000010363,ENSRNOG00000006898,966,919
ENSRNOG00000010363,ENSRNOG00000008279,969,919
ENSRNOG00000010363,ENSRNOG00000009297,972,919
ENSRNOG00000010363,ENSRNOG00000009484,975,919
ENSRNOG00000010363,ENSRNOG00000010673,940,869
ENSRNOG00000010363,ENSRNOG00000010912,969,919
ENSRNOG00000010363,ENSRNOG00000011839,989,930
ENSRNOG00000010363,ENSRNOG00000011979,961,919
ENSRNOG00000010363,ENSRNOG00000012136,971,892
ENSRNOG00000010363,ENSRNOG00000015192,990,944
ENSRNOG00000010363,ENSRNOG00000015479,965,918
ENSRNOG00000010363,ENSRNOG00000016201,994,923
ENSRNOG00000010363,ENSRNOG00000017272,978,919
ENSRNOG00000010363,ENSRNOG00000018531,961,898
ENSRNOG00000010363,ENSRNOG00000019949,963,919
ENSRNOG00000010363,ENSRNOG00000020373,986,931
ENSRNOG00000010363,ENSRNOG00000021224,960,919
ENSRNOG00000010363,ENSRNOG00000022609,961,919
ENSRNOG00000010363,ENSRNOG00000026528,985,919
ENSRNOG00000010363,ENSRNOG00000032630,985,943
ENSRNOG00000010363,ENSRNOG00000047984,981,922
ENSRNOG00000010363,ENSRNOG00000059381,962,919
ENSRNOG00000010363,NA,990,945
ENSRNOG00000010365,ENSRNOG00000000105,791,720
ENSRNOG00000010365,ENSRNOG00000001494,768,720
ENSRNOG00000010365,ENSRNOG00000001786,720,720
ENSRNOG00000010365,ENSRNOG00000001867,793,720
ENSRNOG00000010365,ENSRNOG00000003402,774,720
ENSRNOG00000010365,ENSRNOG00000003506,720,720
ENSRNOG00000010365,ENSRNOG00000003849,729,720
ENSRNOG00000010365,ENSRNOG00000005281,734,720
ENSRNOG00000010365,ENSRNOG00000005801,720,720
ENSRNOG00000010365,ENSRNOG00000008372,737,720
ENSRNOG00000010365,ENSRNOG00000011008,720,720
ENSRNOG00000010365,ENSRNOG00000011804,800,720
ENSRNOG00000010365,ENSRNOG00000012748,781,720
ENSRNOG00000010365,ENSRNOG00000014785,749,720
ENSRNOG00000010365,ENSRNOG00000016619,720,720
ENSRNOG00000010365,ENSRNOG00000018673,720,720
ENSRNOG00000010365,ENSRNOG00000018847,738,720
ENSRNOG00000010365,ENSRNOG00000019219,934,720
ENSRNOG00000010365,ENSRNOG00000020753,720,720
ENSRNOG00000010365,ENSRNOG00000029165,935,797
ENSRNOG00000010365,ENSRNOG00000042786,767,720
ENSRNOG00000010365,ENSRNOG00000050552,926,720
ENSRNOG00000010365,ENSRNOG00000052887,854,720
ENSRNOG00000010365,ENSRNOG00000060436,750,720
ENSRNOG00000010365,NA,818,720
ENSRNOG00000010369,ENSRNOG00000000471,761,720
ENSRNOG00000010369,ENSRNOG00000003201,776,722
ENSRNOG00000010369,ENSRNOG00000004196,741,720
ENSRNOG00000010369,ENSRNOG00000006236,744,720
ENSRNOG00000010369,ENSRNOG00000007663,777,730
ENSRNOG00000010369,ENSRNOG00000008591,782,741
ENSRNOG00000010369,ENSRNOG00000010189,776,725
ENSRNOG00000010369,ENSRNOG00000011893,782,741
ENSRNOG00000010369,ENSRNOG00000016411,757,720
ENSRNOG00000010369,ENSRNOG00000016580,760,720
ENSRNOG00000010369,ENSRNOG00000016961,766,720
ENSRNOG00000010369,ENSRNOG00000017418,751,720
ENSRNOG00000010369,ENSRNOG00000018320,752,720
ENSRNOG00000010369,ENSRNOG00000018645,793,720
ENSRNOG00000010369,ENSRNOG00000018774,759,720
ENSRNOG00000010369,ENSRNOG00000019453,787,721
ENSRNOG00000010369,ENSRNOG00000019578,779,720
ENSRNOG00000010369,ENSRNOG00000020595,783,724
ENSRNOG00000010369,ENSRNOG00000024603,753,720
ENSRNOG00000010369,ENSRNOG00000027503,746,720
ENSRNOG00000010369,ENSRNOG00000029627,754,720
ENSRNOG00000010369,ENSRNOG00000029886,737,720
ENSRNOG00000010369,ENSRNOG00000033152,761,720
ENSRNOG00000010369,ENSRNOG00000033161,739,720
ENSRNOG00000010369,ENSRNOG00000037897,760,720
ENSRNOG00000010369,ENSRNOG00000038746,760,720
ENSRNOG00000010369,ENSRNOG00000042886,776,725
ENSRNOG00000010369,ENSRNOG00000045885,727,720
ENSRNOG00000010369,ENSRNOG00000054626,770,722
ENSRNOG00000010369,ENSRNOG00000058909,784,720
ENSRNOG00000010369,ENSRNOG00000060449,722,720
ENSRNOG00000010369,ENSRNOG00000062652,748,720
ENSRNOG00000010369,ENSRNOG00000066637,738,720
ENSRNOG00000010369,ENSRNOG00000070034,738,720
ENSRNOG00000010370,ENSRNOG00000049517,998,982
ENSRNOG00000010381,ENSRNOG00000010381,915,900
ENSRNOG00000010392,ENSRNOG00000004332,999,998
ENSRNOG00000010392,ENSRNOG00000019093,920,900
ENSRNOG00000010392,NA,977,903
ENSRNOG00000010406,ENSRNOG00000017725,997,900
ENSRNOG00000010406,ENSRNOG00000018694,938,900
ENSRNOG00000010406,ENSRNOG00000019077,970,900
ENSRNOG00000010406,ENSRNOG00000060338,928,900
ENSRNOG00000010406,ENSRNOG00000069673,915,900
ENSRNOG00000010408,ENSRNOG00000000420,897,799
ENSRNOG00000010408,ENSRNOG00000000632,903,799
ENSRNOG00000010408,ENSRNOG00000000779,995,955
ENSRNOG00000010408,ENSRNOG00000000901,954,809
ENSRNOG00000010408,ENSRNOG00000001035,892,799
ENSRNOG00000010408,ENSRNOG00000001060,976,917
ENSRNOG00000010408,ENSRNOG00000001430,998,991
ENSRNOG00000010408,ENSRNOG00000001489,916,799
ENSRNOG00000010408,ENSRNOG00000001748,979,953
ENSRNOG00000010408,ENSRNOG00000001820,949,757
ENSRNOG00000010408,ENSRNOG00000003326,928,779
ENSRNOG00000010408,ENSRNOG00000003792,942,755
ENSRNOG00000010408,ENSRNOG00000004300,892,799
ENSRNOG00000010408,ENSRNOG00000004471,991,926
ENSRNOG00000010408,ENSRNOG00000006976,944,749
ENSRNOG00000010408,ENSRNOG00000007053,936,738
ENSRNOG00000010408,ENSRNOG00000007267,900,799
ENSRNOG00000010408,ENSRNOG00000007432,993,962
ENSRNOG00000010408,ENSRNOG00000007548,952,802
ENSRNOG00000010408,ENSRNOG00000007845,976,887
ENSRNOG00000010408,ENSRNOG00000009377,892,799
ENSRNOG00000010408,ENSRNOG00000009545,993,969
ENSRNOG00000010408,ENSRNOG00000009968,892,799
ENSRNOG00000010408,ENSRNOG00000010008,979,918
ENSRNOG00000010408,ENSRNOG00000010028,953,808
ENSRNOG00000010408,ENSRNOG00000010116,967,878
ENSRNOG00000010408,ENSRNOG00000010496,944,761
ENSRNOG00000010408,ENSRNOG00000010750,995,954
ENSRNOG00000010408,ENSRNOG00000010825,905,799
ENSRNOG00000010408,ENSRNOG00000011135,991,956
ENSRNOG00000010408,ENSRNOG00000011214,996,985
ENSRNOG00000010408,ENSRNOG00000012360,892,799
ENSRNOG00000010408,ENSRNOG00000012664,981,929
ENSRNOG00000010408,ENSRNOG00000013180,892,799
ENSRNOG00000010408,ENSRNOG00000013545,997,988
ENSRNOG00000010408,ENSRNOG00000014422,924,799
ENSRNOG00000010408,ENSRNOG00000014595,910,775
ENSRNOG00000010408,ENSRNOG00000014618,942,742
ENSRNOG00000010408,ENSRNOG00000015474,892,799
ENSRNOG00000010408,ENSRNOG00000015720,997,991
ENSRNOG00000010408,ENSRNOG00000016231,995,967
ENSRNOG00000010408,ENSRNOG00000016260,906,704
ENSRNOG00000010408,ENSRNOG00000016825,978,916
ENSRNOG00000010408,ENSRNOG00000016960,973,845
ENSRNOG00000010408,ENSRNOG00000017753,903,799
ENSRNOG00000010408,ENSRNOG00000017843,986,917
ENSRNOG00000010408,ENSRNOG00000018007,908,746
ENSRNOG00000010408,ENSRNOG00000018230,892,799
ENSRNOG00000010408,ENSRNOG00000018349,994,971
ENSRNOG00000010408,ENSRNOG00000019079,995,981
ENSRNOG00000010408,ENSRNOG00000019439,994,967
ENSRNOG00000010408,ENSRNOG00000019559,892,799
ENSRNOG00000010408,ENSRNOG00000020715,892,799
ENSRNOG00000010408,ENSRNOG00000020799,975,910
ENSRNOG00000010408,ENSRNOG00000021209,906,704
ENSRNOG00000010408,ENSRNOG00000023805,982,911
ENSRNOG00000010408,ENSRNOG00000024779,997,989
ENSRNOG00000010408,ENSRNOG00000026008,982,869
ENSRNOG00000010408,ENSRNOG00000028834,996,988
ENSRNOG00000010408,ENSRNOG00000029316,908,802
ENSRNOG00000010408,ENSRNOG00000030017,887,785
ENSRNOG00000010408,ENSRNOG00000031656,896,799
ENSRNOG00000010408,ENSRNOG00000032034,986,956
ENSRNOG00000010408,ENSRNOG00000033560,952,803
ENSRNOG00000010408,ENSRNOG00000038896,907,749
ENSRNOG00000010408,ENSRNOG00000047134,906,799
ENSRNOG00000010408,ENSRNOG00000047874,892,799
ENSRNOG00000010408,ENSRNOG00000056701,900,799
ENSRNOG00000010408,ENSRNOG00000057676,795,720
ENSRNOG00000010408,NA,980,926
ENSRNOG00000010420,ENSRNOG00000001111,999,997
ENSRNOG00000010420,ENSRNOG00000001272,944,853
ENSRNOG00000010420,ENSRNOG00000001488,969,855
ENSRNOG00000010420,ENSRNOG00000001719,984,940
ENSRNOG00000010420,ENSRNOG00000003117,987,961
ENSRNOG00000010420,ENSRNOG00000003951,986,952
ENSRNOG00000010420,ENSRNOG00000005538,985,944
ENSRNOG00000010420,ENSRNOG00000006751,995,982
ENSRNOG00000010420,ENSRNOG00000007114,930,848
ENSRNOG00000010420,ENSRNOG00000007851,948,855
ENSRNOG00000010420,ENSRNOG00000008525,871,745
ENSRNOG00000010420,ENSRNOG00000011463,955,870
ENSRNOG00000010420,ENSRNOG00000011745,919,855
ENSRNOG00000010420,ENSRNOG00000013386,925,848
ENSRNOG00000010420,ENSRNOG00000013493,950,855
ENSRNOG00000010420,ENSRNOG00000014097,987,964
ENSRNOG00000010420,ENSRNOG00000014109,986,956
ENSRNOG00000010420,ENSRNOG00000017730,986,940
ENSRNOG00000010420,ENSRNOG00000019551,923,846
ENSRNOG00000010420,ENSRNOG00000019868,936,855
ENSRNOG00000010420,ENSRNOG00000020979,944,855
ENSRNOG00000010420,ENSRNOG00000021042,987,941
ENSRNOG00000010420,ENSRNOG00000025222,989,903
ENSRNOG00000010420,ENSRNOG00000028103,997,986
ENSRNOG00000010420,ENSRNOG00000037580,987,971
ENSRNOG00000010420,ENSRNOG00000049920,962,860
ENSRNOG00000010420,ENSRNOG00000052730,944,848
ENSRNOG00000010420,ENSRNOG00000055984,918,713
ENSRNOG00000010420,ENSRNOG00000056853,900,848
ENSRNOG00000010420,ENSRNOG00000061129,997,965
ENSRNOG00000010420,NA,917,848
ENSRNOG00000010427,ENSRNOG00000000938,828,701
ENSRNOG00000010427,ENSRNOG00000055915,878,842
ENSRNOG00000010428,ENSRNOG00000003762,749,720
ENSRNOG00000010428,ENSRNOG00000004339,721,720
ENSRNOG00000010428,ENSRNOG00000007044,814,720
ENSRNOG00000010428,ENSRNOG00000008689,750,720
ENSRNOG00000010428,ENSRNOG00000016029,720,720
ENSRNOG00000010428,ENSRNOG00000017509,736,720
ENSRNOG00000010428,ENSRNOG00000018766,720,720
ENSRNOG00000010428,ENSRNOG00000020336,738,720
ENSRNOG00000010428,ENSRNOG00000039576,779,720
ENSRNOG00000010428,ENSRNOG00000051592,739,720
ENSRNOG00000010428,ENSRNOG00000053881,744,720
ENSRNOG00000010428,ENSRNOG00000058663,767,720
ENSRNOG00000010431,ENSRNOG00000000857,992,807
ENSRNOG00000010431,ENSRNOG00000023299,883,709
ENSRNOG00000010434,ENSRNOG00000001276,952,901
ENSRNOG00000010434,ENSRNOG00000001758,828,720
ENSRNOG00000010434,ENSRNOG00000001786,788,720
ENSRNOG00000010434,ENSRNOG00000002394,728,720
ENSRNOG00000010434,ENSRNOG00000003784,843,800
ENSRNOG00000010434,ENSRNOG00000004520,820,771
ENSRNOG00000010434,ENSRNOG00000005151,956,900
ENSRNOG00000010434,ENSRNOG00000006178,999,992
ENSRNOG00000010434,ENSRNOG00000007330,924,732
ENSRNOG00000010434,ENSRNOG00000008921,967,912
ENSRNOG00000010434,ENSRNOG00000009700,998,967
ENSRNOG00000010434,ENSRNOG00000010048,994,801
ENSRNOG00000010434,ENSRNOG00000010434,988,972
ENSRNOG00000010434,ENSRNOG00000011222,962,912
ENSRNOG00000010434,ENSRNOG00000012247,882,825
ENSRNOG00000010434,ENSRNOG00000013254,969,706
ENSRNOG00000010434,ENSRNOG00000015293,744,720
ENSRNOG00000010434,ENSRNOG00000015636,820,771
ENSRNOG00000010434,ENSRNOG00000017786,903,770
ENSRNOG00000010434,ENSRNOG00000018207,975,844
ENSRNOG00000010434,ENSRNOG00000019298,897,780
ENSRNOG00000010434,ENSRNOG00000025481,931,766
ENSRNOG00000010434,ENSRNOG00000025715,983,877
ENSRNOG00000010434,ENSRNOG00000032070,963,916
ENSRNOG00000010434,ENSRNOG00000036911,994,867
ENSRNOG00000010434,ENSRNOG00000039754,801,800
ENSRNOG00000010434,ENSRNOG00000052174,938,912
ENSRNOG00000010434,ENSRNOG00000056148,782,720
ENSRNOG00000010435,ENSRNOG00000001449,807,800
ENSRNOG00000010435,ENSRNOG00000001456,872,800
ENSRNOG00000010435,ENSRNOG00000001884,853,826
ENSRNOG00000010435,ENSRNOG00000002394,830,807
ENSRNOG00000010435,ENSRNOG00000003673,824,800
ENSRNOG00000010435,ENSRNOG00000005390,834,800
ENSRNOG00000010435,ENSRNOG00000006126,910,835
ENSRNOG00000010435,ENSRNOG00000009290,854,800
ENSRNOG00000010435,ENSRNOG00000009935,929,919
ENSRNOG00000010435,ENSRNOG00000010620,813,800
ENSRNOG00000010435,ENSRNOG00000010852,844,800
ENSRNOG00000010435,ENSRNOG00000013411,879,800
ENSRNOG00000010435,ENSRNOG00000013423,858,800
ENSRNOG00000010435,ENSRNOG00000013445,898,827
ENSRNOG00000010435,ENSRNOG00000018564,860,800
ENSRNOG00000010435,ENSRNOG00000019069,926,900
ENSRNOG00000010435,ENSRNOG00000020347,873,800
ENSRNOG00000010435,ENSRNOG00000021295,884,859
ENSRNOG00000010435,ENSRNOG00000025185,860,800
ENSRNOG00000010435,ENSRNOG00000049505,844,800
ENSRNOG00000010436,ENSRNOG00000014084,902,900
ENSRNOG00000010448,ENSRNOG00000019113,961,735
ENSRNOG00000010448,ENSRNOG00000039876,964,800
ENSRNOG00000010453,ENSRNOG00000000231,730,720
ENSRNOG00000010453,ENSRNOG00000001844,725,720
ENSRNOG00000010453,ENSRNOG00000001870,724,720
ENSRNOG00000010453,ENSRNOG00000001878,738,720
ENSRNOG00000010453,ENSRNOG00000002054,720,720
ENSRNOG00000010453,ENSRNOG00000002214,738,720
ENSRNOG00000010453,ENSRNOG00000002875,742,720
ENSRNOG00000010453,ENSRNOG00000003334,750,720
ENSRNOG00000010453,ENSRNOG00000004193,765,720
ENSRNOG00000010453,ENSRNOG00000004686,764,720
ENSRNOG00000010453,ENSRNOG00000011657,738,720
ENSRNOG00000010453,ENSRNOG00000012671,729,720
ENSRNOG00000010453,ENSRNOG00000013390,750,720
ENSRNOG00000010453,ENSRNOG00000014029,744,720
ENSRNOG00000010453,ENSRNOG00000014485,732,720
ENSRNOG00000010453,ENSRNOG00000014996,725,720
ENSRNOG00000010453,ENSRNOG00000015633,897,790
ENSRNOG00000010453,ENSRNOG00000016541,760,720
ENSRNOG00000010453,ENSRNOG00000019390,756,720
ENSRNOG00000010453,ENSRNOG00000020878,744,720
ENSRNOG00000010453,ENSRNOG00000029441,746,720
ENSRNOG00000010453,ENSRNOG00000033372,748,720
ENSRNOG00000010453,ENSRNOG00000047896,723,720
ENSRNOG00000010453,ENSRNOG00000056617,722,720
ENSRNOG00000010453,ENSRNOG00000058914,781,734
ENSRNOG00000010453,NA,761,720
ENSRNOG00000010457,ENSRNOG00000007404,996,968
ENSRNOG00000010459,ENSRNOG00000018815,997,917
ENSRNOG00000010475,ENSRNOG00000006967,999,997
ENSRNOG00000010475,ENSRNOG00000007372,809,729
ENSRNOG00000010475,ENSRNOG00000010475,918,900
ENSRNOG00000010475,ENSRNOG00000010524,841,714
ENSRNOG00000010475,ENSRNOG00000011366,721,720
ENSRNOG00000010475,ENSRNOG00000012331,996,991
ENSRNOG00000010475,ENSRNOG00000012473,958,921
ENSRNOG00000010475,ENSRNOG00000012944,998,986
ENSRNOG00000010475,ENSRNOG00000014690,722,720
ENSRNOG00000010475,ENSRNOG00000016707,826,721
ENSRNOG00000010475,ENSRNOG00000017787,934,891
ENSRNOG00000010475,ENSRNOG00000019142,979,900
ENSRNOG00000010475,ENSRNOG00000020935,875,720
ENSRNOG00000010475,ENSRNOG00000025181,720,720
ENSRNOG00000010475,ENSRNOG00000029280,720,720
ENSRNOG00000010475,ENSRNOG00000042359,727,720
ENSRNOG00000010475,ENSRNOG00000047035,987,930
ENSRNOG00000010475,ENSRNOG00000050647,941,834
ENSRNOG00000010475,ENSRNOG00000052613,906,829
ENSRNOG00000010475,ENSRNOG00000067065,822,720
