geneA,geneB,Complex_ac,ComplexID
ENSRNOG00000019551,ENSRNOG00000037580,CPX-8965,NA
ENSRNOG00000019551,ENSRNOG00000049920,CPX-5993,38
ENSRNOG00000019551,ENSRNOG00000052730,CPX-5993,38
ENSRNOG00000019551,ENSRNOG00000055984,CPX-5993,NA
ENSRNOG00000019551,ENSRNOG00000056853,CPX-5993,38
ENSRNOG00000019551,ENSRNOG00000060340,CPX-8841,NA
ENSRNOG00000019551,ENSRNOG00000061129,CPX-5993,193
ENSRNOG00000019552,ENSRNOG00000001501,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000002818,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000003495,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000006762,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000006961,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000008733,CPX-2391,561
ENSRNOG00000019552,ENSRNOG00000010930,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000012219,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000013714,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000014777,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000015844,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000019572,CPX-2391,561
ENSRNOG00000019552,ENSRNOG00000020475,CPX-2391,8371
ENSRNOG00000019552,ENSRNOG00000024278,CPX-2391,NA
ENSRNOG00000019552,ENSRNOG00000027305,CPX-2391,561
ENSRNOG00000019552,ENSRNOG00000030374,CPX-2391,561
ENSRNOG00000019552,ENSRNOG00000037604,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000048725,CPX-2391,561
ENSRNOG00000019552,ENSRNOG00000050410,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000051498,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000060154,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000061039,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000065135,CPX-2391,NA
ENSRNOG00000019552,ENSRNOG00000067587,CPX-2391,8370
ENSRNOG00000019552,ENSRNOG00000070946,CPX-2391,562
ENSRNOG00000019572,ENSRNOG00000001501,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000002818,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000003495,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000006762,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000006961,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000008733,CPX-2391,561
ENSRNOG00000019572,ENSRNOG00000010930,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000012219,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000013714,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000014777,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000015844,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000019552,CPX-2391,561
ENSRNOG00000019572,ENSRNOG00000020475,CPX-2391,8371
ENSRNOG00000019572,ENSRNOG00000024278,CPX-2391,8391
ENSRNOG00000019572,ENSRNOG00000027305,CPX-2391,561
ENSRNOG00000019572,ENSRNOG00000030374,CPX-2391,561
ENSRNOG00000019572,ENSRNOG00000037604,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000048725,CPX-2391,561
ENSRNOG00000019572,ENSRNOG00000050410,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000051498,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000060154,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000061039,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000065135,CPX-2391,NA
ENSRNOG00000019572,ENSRNOG00000067587,CPX-2391,8370
ENSRNOG00000019572,ENSRNOG00000070946,CPX-2391,562
ENSRNOG00000019578,ENSRNOG00000003201,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000004196,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000006236,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000007663,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000008591,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000010189,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000011893,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000016411,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000016580,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000016961,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000017418,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000018320,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000018774,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000019453,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000020595,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000024603,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000027503,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000029627,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000033152,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000033161,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000037897,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000042886,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000045885,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000052620,CPX-5223,NA
ENSRNOG00000019578,ENSRNOG00000054626,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000058909,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000060449,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000062652,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000066637,CPX-5261,NA
ENSRNOG00000019578,ENSRNOG00000067444,CPX-5223,305
ENSRNOG00000019578,ENSRNOG00000070034,CPX-5223,305
ENSRNOG00000019579,ENSRNOG00000007340,CPX-7341,NA
ENSRNOG00000019579,ENSRNOG00000016015,CPX-2870,559
ENSRNOG00000019579,ENSRNOG00000024025,CPX-2870,559
ENSRNOG00000019579,ENSRNOG00000042951,CPX-2870,NA
ENSRNOG00000019579,ENSRNOG00000045895,CPX-2870,559
ENSRNOG00000019579,ENSRNOG00000053932,CPX-2870,559
ENSRNOG00000019592,ENSRNOG00000021303,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000024905,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000025860,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000026420,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000026964,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000043035,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000058916,CPX-8086,NA
ENSRNOG00000019592,ENSRNOG00000065569,CPX-8086,NA
ENSRNOG00000019596,ENSRNOG00000005769,CPX-2827,8343
ENSRNOG00000019596,ENSRNOG00000047386,CPX-2827,8343
ENSRNOG00000019620,ENSRNOG00000002711,CPX-5645,NA
ENSRNOG00000019620,ENSRNOG00000006236,CPX-5643,1464
ENSRNOG00000019620,ENSRNOG00000006731,CPX-5645,NA
ENSRNOG00000019620,ENSRNOG00000013727,CPX-5645,NA
ENSRNOG00000019620,ENSRNOG00000029862,CPX-5645,NA
ENSRNOG00000019620,ENSRNOG00000042286,CPX-5643,1464
ENSRNOG00000019620,ENSRNOG00000048682,CPX-5645,1464
ENSRNOG00000019620,ENSRNOG00000060100,CPX-5645,NA
ENSRNOG00000019620,ENSRNOG00000066036,CPX-5643,1464
ENSRNOG00000019635,ENSRNOG00000001346,CPX-1870,40
ENSRNOG00000019635,ENSRNOG00000006499,CPX-1870,40
ENSRNOG00000019635,ENSRNOG00000008744,CPX-1870,40
ENSRNOG00000019635,ENSRNOG00000016778,CPX-1870,40
ENSRNOG00000019635,ENSRNOG00000023650,CPX-1870,40
ENSRNOG00000019635,ENSRNOG00000046698,CPX-1870,726
ENSRNOG00000019635,ENSRNOG00000053943,CPX-1870,40
ENSRNOG00000019648,ENSRNOG00000001249,CPX-1736,NA
ENSRNOG00000019648,ENSRNOG00000001254,CPX-1736,NA
ENSRNOG00000019649,ENSRNOG00000001632,CPX-2411,NA
ENSRNOG00000019649,ENSRNOG00000003078,CPX-2784,NA
ENSRNOG00000019649,ENSRNOG00000004195,CPX-2777,6482
ENSRNOG00000019649,ENSRNOG00000004301,CPX-2399,NA
ENSRNOG00000019649,ENSRNOG00000004556,CPX-2782,NA
ENSRNOG00000019649,ENSRNOG00000006534,CPX-2759,6875
ENSRNOG00000019649,ENSRNOG00000006551,CPX-2765,NA
ENSRNOG00000019649,ENSRNOG00000006785,CPX-2816,NA
ENSRNOG00000019649,ENSRNOG00000008377,CPX-2787,7979
ENSRNOG00000019649,ENSRNOG00000008399,CPX-2799,NA
ENSRNOG00000019649,ENSRNOG00000009403,CPX-2415,NA
ENSRNOG00000019649,ENSRNOG00000009968,CPX-2757,727
ENSRNOG00000019649,ENSRNOG00000011655,CPX-2817,NA
ENSRNOG00000019649,ENSRNOG00000013841,CPX-2769,NA
ENSRNOG00000019649,ENSRNOG00000014071,CPX-477,726
ENSRNOG00000019649,ENSRNOG00000017422,CPX-2778,NA
ENSRNOG00000019649,ENSRNOG00000018825,CPX-2403,NA
ENSRNOG00000019649,ENSRNOG00000020715,CPX-2399,391
ENSRNOG00000019649,ENSRNOG00000039417,CPX-2765,NA
ENSRNOG00000019649,ENSRNOG00000042245,CPX-2785,NA
ENSRNOG00000019649,ENSRNOG00000050790,CPX-2405,NA
ENSRNOG00000019649,ENSRNOG00000058914,CPX-2399,223
ENSRNOG00000019655,ENSRNOG00000001992,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000003269,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000003858,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000004846,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000006542,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000009080,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000011905,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000013573,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000017235,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000030862,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000036814,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000054352,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000063021,CPX-2470,NA
ENSRNOG00000019655,ENSRNOG00000063197,CPX-2470,NA
ENSRNOG00000019666,ENSRNOG00000034242,CPX-8105,6868
ENSRNOG00000019666,ENSRNOG00000036698,CPX-8105,NA
ENSRNOG00000019666,ENSRNOG00000047394,CPX-8105,NA
ENSRNOG00000019670,ENSRNOG00000001210,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000002644,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000002778,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000003599,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000003825,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000004035,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000004301,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000004723,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000005012,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000005524,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000005823,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000006576,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000006762,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000007128,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000007174,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000008663,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000010409,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000012147,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000012828,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000012927,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000013285,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000013429,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000014209,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000015491,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000016266,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000016486,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000016591,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000018069,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000019169,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000019229,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000020333,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000022896,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000025025,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000026316,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000031171,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000037478,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000047594,CPX-2511,NA
ENSRNOG00000019670,ENSRNOG00000052934,CPX-2511,NA
ENSRNOG00000019675,ENSRNOG00000003170,CPX-4241,6996
ENSRNOG00000019675,ENSRNOG00000003480,CPX-4142,7889
ENSRNOG00000019675,ENSRNOG00000005810,CPX-4144,7879
ENSRNOG00000019675,ENSRNOG00000007372,CPX-4082,6317
ENSRNOG00000019675,ENSRNOG00000008134,CPX-4143,7958
ENSRNOG00000019675,ENSRNOG00000023143,CPX-4082,6317
ENSRNOG00000019681,ENSRNOG00000014098,CPX-2097,293
ENSRNOG00000019681,ENSRNOG00000018765,CPX-2097,293
ENSRNOG00000019695,ENSRNOG00000000595,CPX-9206,NA
ENSRNOG00000019695,ENSRNOG00000011153,CPX-9206,NA
ENSRNOG00000019695,ENSRNOG00000015498,CPX-9206,NA
ENSRNOG00000019702,ENSRNOG00000001820,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000001877,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000003592,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000003792,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000004844,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000005059,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000005606,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000006050,CPX-3264,NA
ENSRNOG00000019702,ENSRNOG00000006976,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000007053,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000008711,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000010496,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000011315,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000012270,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000013422,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000013852,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000013933,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000014618,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000017150,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000017170,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000019384,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000020363,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000028477,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000053961,CPX-3227,230
ENSRNOG00000019702,ENSRNOG00000067073,CPX-3227,230
ENSRNOG00000019712,ENSRNOG00000001808,CPX-6441,NA
ENSRNOG00000019712,ENSRNOG00000003576,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000004263,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000008124,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000009873,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000011844,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000012469,CPX-6441,NA
ENSRNOG00000019712,ENSRNOG00000012552,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000013459,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000026005,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000047880,CPX-6441,1153
ENSRNOG00000019712,ENSRNOG00000055331,CPX-6441,1153
ENSRNOG00000019713,ENSRNOG00000007924,CPX-6227,6216
ENSRNOG00000019713,ENSRNOG00000010628,CPX-6227,6216
ENSRNOG00000019713,ENSRNOG00000018967,CPX-6227,6216
ENSRNOG00000019724,ENSRNOG00000013360,CPX-6822,405
ENSRNOG00000019734,ENSRNOG00000002070,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000002943,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000003011,CPX-5226,NA
ENSRNOG00000019734,ENSRNOG00000003724,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000004401,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000006968,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000008256,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000008546,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000008566,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000009078,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000009567,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000010540,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000011639,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000012136,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000012650,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000013845,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000014582,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000014890,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000015231,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000015989,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000017552,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000018042,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000018057,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000018547,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000018647,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000019165,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000019497,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000019511,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000019970,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000020354,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000020464,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000020659,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000020869,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000020975,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000021005,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000022234,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000023407,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000025388,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000027039,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000032780,CPX-5226,NA
ENSRNOG00000019734,ENSRNOG00000036695,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000042720,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000042740,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000047563,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000049330,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000049686,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000062588,CPX-5226,NA
ENSRNOG00000019734,ENSRNOG00000063489,CPX-5226,320
ENSRNOG00000019734,ENSRNOG00000068816,CPX-5226,320
ENSRNOG00000019735,ENSRNOG00000003116,CPX-7849,NA
ENSRNOG00000019742,ENSRNOG00000019478,CPX-6016,8537
ENSRNOG00000019742,ENSRNOG00000019496,CPX-6043,NA
ENSRNOG00000019742,ENSRNOG00000031081,CPX-6016,8537
ENSRNOG00000019746,ENSRNOG00000003258,CPX-2381,1167
ENSRNOG00000019746,ENSRNOG00000005183,CPX-2381,NA
ENSRNOG00000019746,ENSRNOG00000010116,CPX-2381,1167
ENSRNOG00000019746,ENSRNOG00000012803,CPX-2381,1167
ENSRNOG00000019746,ENSRNOG00000017195,CPX-2381,1167
ENSRNOG00000019766,ENSRNOG00000002144,CPX-4943,611
ENSRNOG00000019766,ENSRNOG00000013804,CPX-4943,611
ENSRNOG00000019766,ENSRNOG00000036601,CPX-4943,6167
ENSRNOG00000019766,ENSRNOG00000039776,CPX-4943,611
ENSRNOG00000019766,ENSRNOG00000046023,CPX-4943,6167
ENSRNOG00000019766,ENSRNOG00000060266,CPX-4943,6167
ENSRNOG00000019766,ENSRNOG00000070201,CPX-4943,6167
ENSRNOG00000019807,ENSRNOG00000007261,CPX-150,NA
ENSRNOG00000019807,ENSRNOG00000025120,CPX-147,NA
ENSRNOG00000019811,ENSRNOG00000001058,CPX-6129,605
ENSRNOG00000019811,ENSRNOG00000004608,CPX-6129,NA
ENSRNOG00000019811,ENSRNOG00000006593,CPX-6129,NA
ENSRNOG00000019811,ENSRNOG00000007040,CPX-6129,605
ENSRNOG00000019811,ENSRNOG00000009063,CPX-6129,NA
ENSRNOG00000019811,ENSRNOG00000015142,CPX-6129,8563
ENSRNOG00000019811,ENSRNOG00000037638,CPX-6129,6445
ENSRNOG00000019811,ENSRNOG00000045555,CPX-6129,8563
ENSRNOG00000019811,ENSRNOG00000049819,CPX-6129,NA
ENSRNOG00000019811,ENSRNOG00000050647,CPX-6129,8563
ENSRNOG00000019811,ENSRNOG00000064275,CPX-6129,NA
ENSRNOG00000019812,ENSRNOG00000014795,CPX-632,NA
ENSRNOG00000019824,ENSRNOG00000010160,CPX-2712,7807
ENSRNOG00000019824,ENSRNOG00000023053,CPX-2712,7807
ENSRNOG00000019824,ENSRNOG00000026277,CPX-2712,7807
ENSRNOG00000019832,ENSRNOG00000004542,CPX-1909,NA
ENSRNOG00000019832,ENSRNOG00000007127,CPX-1908,6163
ENSRNOG00000019832,ENSRNOG00000015189,CPX-1908,6163
ENSRNOG00000019832,ENSRNOG00000015816,CPX-1908,6163
ENSRNOG00000019832,ENSRNOG00000019020,CPX-1908,6163
ENSRNOG00000019832,ENSRNOG00000026171,CPX-1908,6163
ENSRNOG00000019832,ENSRNOG00000047019,CPX-1908,6163
ENSRNOG00000019868,ENSRNOG00000001488,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000001719,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000003117,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000003951,CPX-5993,181
ENSRNOG00000019868,ENSRNOG00000004199,CPX-9001,194
ENSRNOG00000019868,ENSRNOG00000005538,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000006751,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000007114,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000007851,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000010420,CPX-5993,NA
ENSRNOG00000019868,ENSRNOG00000011463,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000011745,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000013386,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000013493,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000014097,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000014109,CPX-5993,181
ENSRNOG00000019868,ENSRNOG00000017730,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000019041,CPX-8842,192
ENSRNOG00000019868,ENSRNOG00000019353,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000019551,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000020979,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000021042,CPX-5993,181
ENSRNOG00000019868,ENSRNOG00000028103,CPX-5993,193
ENSRNOG00000019868,ENSRNOG00000049920,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000052730,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000055984,CPX-5993,NA
ENSRNOG00000019868,ENSRNOG00000056853,CPX-5993,38
ENSRNOG00000019868,ENSRNOG00000060340,CPX-8841,NA
ENSRNOG00000019868,ENSRNOG00000061129,CPX-5993,193
ENSRNOG00000019908,ENSRNOG00000004319,CPX-4741,5948
ENSRNOG00000019908,ENSRNOG00000010552,CPX-4741,5222
ENSRNOG00000019908,ENSRNOG00000018186,CPX-4741,6887
ENSRNOG00000019908,ENSRNOG00000027028,CPX-4741,6887
ENSRNOG00000019915,ENSRNOG00000003831,CPX-793,5243
ENSRNOG00000019915,ENSRNOG00000019150,CPX-793,362
ENSRNOG00000019915,ENSRNOG00000020318,CPX-793,362
ENSRNOG00000019915,ENSRNOG00000021815,CPX-793,362
ENSRNOG00000019915,ENSRNOG00000043059,CPX-793,NA
ENSRNOG00000019926,ENSRNOG00000010053,CPX-2173,1300
ENSRNOG00000019936,ENSRNOG00000000576,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000001283,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000001316,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000004130,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000004169,CPX-6088,NA
ENSRNOG00000019936,ENSRNOG00000005904,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000008459,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000011295,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000016965,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000017536,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000018296,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000024241,CPX-1860,NA
ENSRNOG00000019936,ENSRNOG00000028415,CPX-6087,NA
ENSRNOG00000019936,ENSRNOG00000070941,CPX-1860,NA
ENSRNOG00000019940,ENSRNOG00000011148,CPX-8024,NA
ENSRNOG00000019940,ENSRNOG00000014165,CPX-8024,NA
ENSRNOG00000019940,ENSRNOG00000053172,CPX-8024,NA
ENSRNOG00000019942,ENSRNOG00000005310,CPX-7927,6902
ENSRNOG00000019942,ENSRNOG00000005828,CPX-7927,6902
ENSRNOG00000019942,ENSRNOG00000058914,CPX-7927,6902
ENSRNOG00000019948,ENSRNOG00000003359,CPX-809,7221
ENSRNOG00000019948,ENSRNOG00000008212,CPX-809,5386
ENSRNOG00000019948,ENSRNOG00000015417,CPX-809,7221
ENSRNOG00000019948,ENSRNOG00000019485,CPX-809,5386
ENSRNOG00000019948,ENSRNOG00000051948,CPX-809,5386
ENSRNOG00000019948,ENSRNOG00000053680,CPX-809,5386
ENSRNOG00000019948,ENSRNOG00000054838,CPX-809,5386
ENSRNOG00000019948,ENSRNOG00000060185,CPX-809,7221
ENSRNOG00000019949,ENSRNOG00000000804,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000000926,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000001842,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000002178,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000002569,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000003797,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000006898,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000008279,CPX-5225,315
ENSRNOG00000019949,ENSRNOG00000009297,CPX-5225,NA
